#Name,Accession,Start,Stop,Strand,GeneID,Locus,Locus tag,Protein product,Length,Protein Name
"Un","PYGN01000957.1",91407,91766,"-",,,"C0J52_11861","PSN38918.1",119,"hypothetical protein C0J52_11861"
"Un","PYGN01000957.1",134238,134753,"+",,,"C0J52_11862","PSN38917.1",171,"hypothetical protein C0J52_11862"
"Un","PYGN01000957.1",236941,237324,"+",,,"C0J52_11863","PSN38916.1",127,"hypothetical protein C0J52_11863"
"Un","PYGN01000957.1",246251,264349,"-",,"Cdk10","C0J52_11864","PSN38923.1",409,"Cyclin-dependent kinase 10"
"Un","PYGN01000957.1",279370,367832,"-",,"ints6-a","C0J52_11865","PSN38922.1",931,"Integrator complex subunit 6-A"
"Un","PYGN01000957.1",383709,417324,"+",,,"C0J52_11866","PSN38921.1",550,"hypothetical protein C0J52_11866"
"Un","PYGN01000957.1",420195,445246,"-",,,"C0J52_11867","PSN38920.1",280,"hypothetical protein C0J52_11867"
"Un","PYGN01000957.1",446262,467248,"-",,,"C0J52_11868","PSN38925.1",364,"hypothetical protein C0J52_11868"
"Un","PYGN01000957.1",468822,752636,"-",,,"C0J52_11869","PSN38924.1",856,"hypothetical protein C0J52_11869"
"Un","PYGN01000957.1",546840,603025,"+",,,"C0J52_11870","PSN38929.1",296,"hypothetical protein C0J52_11870"
"Un","PYGN01000957.1",639956,640246,"+",,,"C0J52_11871","PSN38930.1",96,"hypothetical protein C0J52_11871"
"Un","PYGN01000957.1",682935,683234,"+",,,"C0J52_11872","PSN38931.1",99,"hypothetical protein C0J52_11872"
"Un","PYGN01000957.1",719607,720122,"+",,"CEP19","C0J52_11873","PSN38932.1",171,"Centrosomal protein of 19 kDa"
"Un","PYGN01000957.1",786239,797454,"+",,,"C0J52_11874","PSN38927.1",764,"hypothetical protein C0J52_11874"
"Un","PYGN01000957.1",811372,821700,"+",,,"C0J52_11875","PSN38928.1",84,"hypothetical protein C0J52_11875"
"Un","PYGN01000958.1",114538,126852,"+",,"Pkcdelta","C0J52_16364","PSN38908.1",418,"putative protein kinase C delta type"
"Un","PYGN01000958.1",118875,119585,"-",,,"C0J52_16365","PSN38907.1",236,"hypothetical protein C0J52_16365"
"Un","PYGN01000958.1",137483,153216,"-",,,"C0J52_16366","PSN38910.1",572,"hypothetical protein C0J52_16366, partial"
"Un","PYGN01000958.1",184378,207219,"-",,,"C0J52_16367","PSN38909.1",435,"hypothetical protein C0J52_16367, partial"
"Un","PYGN01000958.1",193984,194292,"+",,,"C0J52_16368","PSN38912.1",102,"hypothetical protein C0J52_16368"
"Un","PYGN01000958.1",343976,364818,"+",,"GRIP1","C0J52_16369","PSN38911.1",651,"Glutamate receptor-interacting protein 1"
"Un","PYGN01000958.1",399016,403708,"-",,,"C0J52_16371","PSN38915.1",405,"Solute carrier family 35 member E1"
"Un","PYGN01000958.1",404948,433490,"+",,,"C0J52_16370","PSN38914.1",769,"hypothetical protein C0J52_16370"
"Un","PYGN01000958.1",440913,476821,"-",,,"C0J52_16372","PSN38913.1",459,"hypothetical protein C0J52_16372"
"Un","PYGN01000959.1",3054,14962,"+",,"mask","C0J52_20061","PSN38895.1",366,"Ankyrin repeat and KH domain-containing protein mask"
"Un","PYGN01001693.1",2731,3441,"+",,,"C0J52_16398","PSN33346.1",192,"hypothetical protein C0J52_16398, partial"
"Un","PYGN01001693.1",55750,110730,"-",,,"C0J52_16399","PSN33347.1",1821,"hypothetical protein C0J52_16399"
"Un","PYGN01001693.1",176061,182695,"-",,"UBE2F","C0J52_16400","PSN33336.1",183,"NEDD8-conjugating enzyme UBE2F"
"Un","PYGN01001693.1",183902,194773,"+",,,"C0J52_16401","PSN33337.1",516,"hypothetical protein C0J52_16401"
"Un","PYGN01001693.1",211769,213401,"-",,,"C0J52_16402","PSN33338.1",399,"hypothetical protein C0J52_16402"
"Un","PYGN01001693.1",230826,234759,"-",,,"C0J52_16403","PSN33339.1",323,"hypothetical protein C0J52_16403, partial"
"Un","PYGN01001693.1",237501,246376,"-",,,"C0J52_16404","PSN33340.1",99,"hypothetical protein C0J52_16404, partial"
"Un","PYGN01001693.1",245459,250325,"+",,"pcs_0","C0J52_16405","PSN33341.1",103,"SH3 domain-binding protein 5"
"Un","PYGN01001693.1",257433,269586,"+",,"pcs_1","C0J52_16406","PSN33342.1",256,"SH3 domain-binding protein 5"
"Un","PYGN01001693.1",279386,280292,"+",,,"C0J52_16407","PSN33343.1",158,"hypothetical protein C0J52_16407"
"Un","PYGN01001693.1",310658,310816,"+",,,"C0J52_16408","PSN33344.1",52,"hypothetical protein C0J52_16408, partial"
"Un","PYGN01001693.1",320229,364675,"-",,,"C0J52_16409","PSN33345.1",561,"hypothetical protein C0J52_16409"
"Un","PYGN01001693.1",342633,343256,"+",,,"C0J52_16410","PSN33335.1",207,"hypothetical protein C0J52_16410"
"Un","PYGN01001693.1",366901,379781,"+",,,"C0J52_16411","PSN33334.1",473,"hypothetical protein C0J52_16411"
"Un","PYGN01001693.1",382550,382801,"+",,,"C0J52_16412","PSN33333.1",76,"hypothetical protein C0J52_16412"
"Un","PYGN01001695.1",101308,102087,"-",,,"C0J52_27863","PSN33332.1",106,"hypothetical protein C0J52_27863, partial"
"Un","PYGN01001695.1",102590,126937,"-",,,"C0J52_27864","PSN33331.1",127,"hypothetical protein C0J52_27864"
"Un","PYGN01001696.1",64732,66222,"+",,,"C0J52_28219","PSN33330.1",496,"hypothetical protein C0J52_28219"
"Un","PYGN01001697.1",68128,83356,"-",,"Tpk1","C0J52_27521","PSN33329.1",211,"Thiamine pyrophosphokinase 1"
"Un","PYGN01001697.1",163650,164009,"-",,,"C0J52_27522","PSN33328.1",119,"hypothetical protein C0J52_27522"
"Un","PYGN01001699.1",1252,3147,"+",,"Ir308","C0J52_39668","PSN33325.1",631,"Ionotropic receptor 308"
"Un","PYGN01001699.1",31796,32230,"+",,,"C0J52_24696","PSN33319.1",144,"hypothetical protein C0J52_24696"
"Un","PYGN01001699.1",86894,87299,"+",,"VASOT","C0J52_24697","PSN33320.1",66,"Vasotab, partial"
"Un","PYGN01001699.1",103543,112361,"+",,,"C0J52_24698","PSN33322.1",76,"hypothetical protein C0J52_24698"
"Un","PYGN01001699.1",103543,108378,"+",,,"C0J52_24698","PSN33321.1",130,"hypothetical protein C0J52_24698"
"Un","PYGN01001699.1",150780,151187,"+",,,"C0J52_24699","PSN33323.1",135,"hypothetical protein C0J52_24699"
"Un","PYGN01001699.1",150780,151187,"+",,,"C0J52_24699","PSN33324.1",135,"hypothetical protein C0J52_24699"
"Un","PYGN01001699.1",189200,197760,"+",,"Kaz-m1","C0J52_24700","PSN33326.1",117,"Enhancer of split M1 protein"
"Un","PYGN01001699.1",271700,271897,"-",,,"C0J52_24701","PSN33327.1",65,"hypothetical protein C0J52_24701"
"Un","PYGN01001700.1",3769,55975,"-",,,"C0J52_21229","PSN33310.1",827,"hypothetical protein C0J52_21229"
"Un","PYGN01001700.1",58890,59162,"-",,,"C0J52_21230","PSN33312.1",90,"hypothetical protein C0J52_21230"
"Un","PYGN01001700.1",73590,81446,"-",,,"C0J52_21231","PSN33311.1",337,"hypothetical protein C0J52_21231"
"Un","PYGN01001700.1",82491,116270,"+",,"PIGG","C0J52_21232","PSN33314.1",868,"GPI ethanolamine phosphate transferase 2"
"Un","PYGN01001700.1",86983,94440,"-",,,"C0J52_21233","PSN33313.1",141,"hypothetical protein C0J52_21233, partial"
"Un","PYGN01001700.1",131157,150667,"+",,,"C0J52_21234","PSN33316.1",283,"hypothetical protein C0J52_21234, partial"
"Un","PYGN01001700.1",161447,170146,"+",,,"C0J52_21235","PSN33315.1",291,"hypothetical protein C0J52_21235"
"Un","PYGN01001700.1",193193,209511,"-",,,"C0J52_21236","PSN33318.1",344,"hypothetical protein C0J52_21236"
"Un","PYGN01001700.1",227902,229873,"-",,"tmem229b","C0J52_21237","PSN33317.1",174,"Transmembrane protein 229b"
"Un","PYGN01001703.1",34242,34799,"+",,"Naa10","C0J52_19482","PSN33301.1",185,"N-alpha-acetyltransferase 10"
"Un","PYGN01001703.1",51946,53718,"+",,,"C0J52_19483","PSN33300.1",590,"hypothetical protein C0J52_19483"
"Un","PYGN01001275.1",185437,193126,"+",,"LPSBP_14","C0J52_13097","PSN36100.1",222,"Hemolymph lipopolysaccharide-binding protein"
"Un","PYGN01001275.1",206248,206598,"-",,,"C0J52_13098","PSN36091.1",116,"hypothetical protein C0J52_13098"
"Un","PYGN01001275.1",210337,278030,"-",,,"C0J52_13099","PSN36092.1",1896,"hypothetical protein C0J52_13099"
"Un","PYGN01001275.1",322605,323591,"-",,,"C0J52_13100","PSN36107.1",328,"hypothetical protein C0J52_13100"
"Un","PYGN01001275.1",341804,354218,"+",,"ELOVL7_1","C0J52_13101","PSN36108.1",209,"Elongation of very long chain fatty acids protein 7"
"Un","PYGN01001275.1",459546,467427,"+",,"Elovl7_0","C0J52_13102","PSN36105.1",263,"Elongation of very long chain fatty acids protein 7"
"Un","PYGN01001275.1",542903,544412,"+",,,"C0J52_13103","PSN36106.1",130,"hypothetical protein C0J52_13103"
"Un","PYGN01001275.1",546021,582313,"-",,,"C0J52_13104","PSN36103.1",450,"hypothetical protein C0J52_13104"
"Un","PYGN01001275.1",546055,547563,"+",,,"C0J52_13105","PSN36104.1",502,"hypothetical protein C0J52_13105"
"Un","PYGN01001275.1",568521,569162,"+",,,"C0J52_13106","PSN36101.1",213,"hypothetical protein C0J52_13106"
"Un","PYGN01001275.1",580513,581028,"+",,,"C0J52_13107","PSN36102.1",171,"hypothetical protein C0J52_13107"
"Un","PYGN01001277.1",2456,51004,"+",,,"C0J52_20526","PSN36087.1",1687,"hypothetical protein C0J52_20526"
"Un","PYGN01001277.1",57983,74976,"+",,,"C0J52_20527","PSN36088.1",943,"hypothetical protein C0J52_20527"
"Un","PYGN01001277.1",94195,96234,"+",,,"C0J52_20528","PSN36089.1",679,"hypothetical protein C0J52_20528"
"Un","PYGN01001277.1",108157,110193,"+",,,"C0J52_20529","PSN36090.1",678,"hypothetical protein C0J52_20529"
"Un","PYGN01001277.1",119279,141163,"+",,,"C0J52_20530","PSN36084.1",411,"hypothetical protein C0J52_20530"
"Un","PYGN01001277.1",191230,192717,"+",,"ANK1_1","C0J52_20531","PSN36083.1",495,"Ankyrin-1"
"Un","PYGN01001277.1",210889,246730,"+",,"Ermp1","C0J52_20532","PSN36086.1",685,"Endoplasmic reticulum metallopeptidase 1"
"Un","PYGN01001277.1",255483,321495,"-",,,"C0J52_20533","PSN36085.1",1335,"hypothetical protein C0J52_20533"
"Un","PYGN01001278.1",11075,59307,"-",,,"C0J52_06695","PSN36069.1",811,"hypothetical protein C0J52_06695"
"Un","PYGN01001278.1",59866,113507,"-",,,"C0J52_06696","PSN36070.1",1697,"hypothetical protein C0J52_06696"
"Un","PYGN01001278.1",115007,145530,"+",,"pik3c3","C0J52_06697","PSN36071.1",870,"Phosphatidylinositol 3-kinase catalytic subunit type 3"
"Un","PYGN01001278.1",161579,166223,"-",,"Mccc2","C0J52_06698","PSN36067.1",236,"Methylcrotonoyl-CoA carboxylase beta chain"
"Un","PYGN01001278.1",167456,214502,"+",,"TRAPPC8","C0J52_06699","PSN36068.1",1306,"Trafficking protein particle complex subunit 8"
"Un","PYGN01001278.1",224739,262916,"+",,"CSK2A","C0J52_06700","PSN36080.1",383,"Casein kinase II subunit alpha"
"Un","PYGN01001278.1",270980,272984,"-",,,"C0J52_06701","PSN36081.1",98,"hypothetical protein C0J52_06701"
"Un","PYGN01001278.1",270980,272605,"-",,,"C0J52_06701","PSN36082.1",109,"hypothetical protein C0J52_06701"
"Un","PYGN01001278.1",288605,290549,"-",,,"C0J52_06702","PSN36078.1",110,"hypothetical protein C0J52_06702"
"Un","PYGN01001278.1",291150,311848,"+",,,"C0J52_06703","PSN36079.1",256,"hypothetical protein C0J52_06703"
"Un","PYGN01001278.1",321992,322387,"+",,,"C0J52_06704","PSN36076.1",131,"hypothetical protein C0J52_06704"
"Un","PYGN01001278.1",350994,385159,"+",,"Cnot11","C0J52_06705","PSN36077.1",654,"CCR4-NOT transcription complex subunit 11"
"Un","PYGN01001278.1",360842,365674,"-",,"brk1-b","C0J52_06706","PSN36074.1",82,"putative protein BRICK1-B"
"Un","PYGN01001278.1",392181,404757,"-",,"PRKCSH","C0J52_06707","PSN36075.1",538,"Glucosidase 2 subunit beta"
"Un","PYGN01001278.1",394639,394902,"+",,,"C0J52_06708","PSN36072.1",87,"hypothetical protein C0J52_06708"
"Un","PYGN01001278.1",408034,438601,"+",,,"C0J52_06709","PSN36073.1",1634,"hypothetical protein C0J52_06709"
"Un","PYGN01001278.1",440049,440228,"+",,,"C0J52_06710","PSN36066.1",59,"hypothetical protein C0J52_06710"
"Un","PYGN01001279.1",13044,30223,"+",,,"C0J52_23067","PSN36063.1",109,"hypothetical protein C0J52_23067"
"Un","PYGN01001279.1",30402,31733,"+",,,"C0J52_23068","PSN36064.1",443,"hypothetical protein C0J52_23068"
"Un","PYGN01001279.1",31901,32092,"+",,,"C0J52_23069","PSN36065.1",63,"hypothetical protein C0J52_23069"
"Un","PYGN01001279.1",32993,105064,"+",,,"C0J52_23070","PSN36054.1",280,"hypothetical protein C0J52_23070"
"Un","PYGN01000959.1",15578,16118,"+",,,"C0J52_20062","PSN38894.1",81,"hypothetical protein C0J52_20062, partial"
"Un","PYGN01000959.1",45947,50736,"+",,,"C0J52_20063","PSN38893.1",317,"hypothetical protein C0J52_20063"
"Un","PYGN01000959.1",55786,59844,"-",,,"C0J52_20064","PSN38892.1",65,"hypothetical protein C0J52_20064"
"Un","PYGN01000959.1",74075,74311,"+",,,"C0J52_20065","PSN38891.1",78,"hypothetical protein C0J52_20065"
"Un","PYGN01000959.1",121892,135065,"+",,,"C0J52_20066","PSN38896.1",572,"hypothetical protein C0J52_20066"
"Un","PYGN01000959.1",153667,154062,"-",,,"C0J52_20067","PSN38890.1",131,"hypothetical protein C0J52_20067"
"Un","PYGN01000959.1",181972,182289,"+",,,"C0J52_20068","PSN38898.1",105,"hypothetical protein C0J52_20068, partial"
"Un","PYGN01000959.1",309476,315820,"-",,,"C0J52_20069","PSN38897.1",224,"hypothetical protein C0J52_20069"
"Un","PYGN01000959.1",372901,374124,"+",,,"C0J52_20070","PSN38904.1",344,"hypothetical protein C0J52_20070"
"Un","PYGN01000959.1",412610,412843,"-",,,"C0J52_20071","PSN38905.1",77,"hypothetical protein C0J52_20071"
"Un","PYGN01000959.1",434671,434952,"-",,,"C0J52_20072","PSN38906.1",93,"hypothetical protein C0J52_20072"
"Un","PYGN01000959.1",503686,504051,"+",,,"C0J52_20073","PSN38900.1",121,"hypothetical protein C0J52_20073"
"Un","PYGN01000959.1",542098,542331,"+",,,"C0J52_20074","PSN38901.1",77,"hypothetical protein C0J52_20074"
"Un","PYGN01000959.1",559566,570839,"-",,"Trappc1","C0J52_20075","PSN38902.1",145,"Trafficking protein particle complex subunit 1"
"Un","PYGN01000959.1",571908,581947,"+",,,"C0J52_20076","PSN38899.1",220,"hypothetical protein C0J52_20076"
"Un","PYGN01000959.1",613418,662318,"-",,,"C0J52_20077","PSN38903.1",415,"hypothetical protein C0J52_20077"
"Un","PYGN01000960.1",44688,44849,"+",,,"C0J52_28279","PSN38889.1",53,"hypothetical protein C0J52_28279"
"Un","PYGN01000961.1",1347,84113,"+",,,"C0J52_27150","PSN38887.1",125,"hypothetical protein C0J52_27150, partial"
"Un","PYGN01000961.1",54681,54887,"-",,,"C0J52_27151","PSN38888.1",68,"hypothetical protein C0J52_27151"
"Un","PYGN01000961.1",209045,209297,"-",,,"C0J52_27152","PSN38885.1",73,"hypothetical protein C0J52_27152"
"Un","PYGN01000961.1",592685,596614,"-",,"Toll-6","C0J52_27153","PSN38886.1",1309,"Toll-like receptor 6"
"Un","PYGN01000962.1",115529,117690,"-",,,"C0J52_18963","PSN38877.1",102,"hypothetical protein C0J52_18963"
"Un","PYGN01000962.1",267321,327827,"+",,,"C0J52_18964","PSN38879.1",1881,"hypothetical protein C0J52_18964"
"Un","PYGN01000962.1",337618,344244,"+",,,"C0J52_18965","PSN38878.1",406,"hypothetical protein C0J52_18965"
"Un","PYGN01000962.1",364785,371549,"+",,"CYP6K1_5","C0J52_18966","PSN38875.1",305,"Cytochrome P450 6k1"
"Un","PYGN01000962.1",387810,388136,"+",,,"C0J52_18967","PSN38874.1",108,"hypothetical protein C0J52_18967"
"Un","PYGN01000962.1",401203,407177,"+",,"Cyp6a14_1","C0J52_18968","PSN38873.1",198,"putative cytochrome P450 6a14"
"Un","PYGN01000962.1",420124,421492,"+",,"inip","C0J52_18969","PSN38876.1",105,"SOSS complex subunit C"
"Un","PYGN01000962.1",429253,442773,"+",,,"C0J52_18970","PSN38883.1",458,"hypothetical protein C0J52_18970, partial"
"Un","PYGN01000962.1",459274,473773,"+",,,"C0J52_18971","PSN38882.1",428,"hypothetical protein C0J52_18971"
"Un","PYGN01000962.1",480104,483515,"+",,,"C0J52_18972","PSN38880.1",174,"hypothetical protein C0J52_18972"
"Un","PYGN01000962.1",494000,497083,"+",,,"C0J52_18973","PSN38881.1",170,"Pathogenesis-related protein 5"
"Un","PYGN01000962.1",502358,505368,"+",,,"C0J52_18974","PSN38884.1",154,"Thaumatin-like protein"
"Un","PYGN01000963.1",49669,49958,"-",,,"C0J52_25720","PSN38872.1",87,"hypothetical protein C0J52_25720"
"Un","PYGN01000963.1",131241,145151,"+",,"RYa-R_0","C0J52_25721","PSN38871.1",213,"RYamide receptor"
"Un","PYGN01000963.1",219099,235400,"-",,,"C0J52_25722","PSN38870.1",1183,"hypothetical protein C0J52_25722"
"Un","PYGN01000963.1",278809,279093,"-",,,"C0J52_25723","PSN38869.1",94,"hypothetical protein C0J52_25723"
"Un","PYGN01000963.1",311515,315093,"+",,,"C0J52_25724","PSN38868.1",193,"hypothetical protein C0J52_25724, partial"
"Un","PYGN01000964.1",139964,143796,"-",,,"C0J52_26667","PSN38865.1",120,"hypothetical protein C0J52_26667"
"Un","PYGN01000964.1",144814,191994,"-",,,"C0J52_26668","PSN38867.1",500,"hypothetical protein C0J52_26668"
"Un","PYGN01001703.1",67338,101377,"-",,,"C0J52_19484","PSN33303.1",671,"hypothetical protein C0J52_19484, partial"
"Un","PYGN01001703.1",212555,216622,"-",,,"C0J52_19485","PSN33302.1",589,"hypothetical protein C0J52_19485"
"Un","PYGN01001703.1",242899,243099,"+",,,"C0J52_19486","PSN33305.1",66,"hypothetical protein C0J52_19486"
"Un","PYGN01001703.1",303624,308121,"-",,"CFDP1","C0J52_19487","PSN33304.1",221,"Craniofacial development protein 1"
"Un","PYGN01001703.1",309077,325782,"+",,"TMEM170A","C0J52_19488","PSN33299.1",134,"Transmembrane protein 170A"
"Un","PYGN01001703.1",315749,329972,"-",,,"C0J52_19489","PSN33298.1",202,"hypothetical protein C0J52_19489"
"Un","PYGN01001703.1",332752,360649,"+",,"NUDCD1","C0J52_19490","PSN33308.1",556,"NudC domain-containing protein 1"
"Un","PYGN01001703.1",344789,421633,"-",,,"C0J52_19491","PSN33309.1",255,"hypothetical protein C0J52_19491"
"Un","PYGN01001703.1",363800,364788,"+",,,"C0J52_19492","PSN33306.1",158,"hypothetical protein C0J52_19492"
"Un","PYGN01001703.1",404807,427956,"+",,,"C0J52_19493","PSN33307.1",498,"hypothetical protein C0J52_19493"
"Un","PYGN01001704.1",60392,107374,"+",,,"C0J52_21150","PSN33294.1",1484,"hypothetical protein C0J52_21150, partial"
"Un","PYGN01001704.1",148230,153620,"+",,,"C0J52_21151","PSN33295.1",229,"hypothetical protein C0J52_21151"
"Un","PYGN01001704.1",174760,213669,"+",,,"C0J52_21152","PSN33296.1",507,"hypothetical protein C0J52_21152"
"Un","PYGN01001704.1",214774,224638,"+",,,"C0J52_21153","PSN33297.1",286,"hypothetical protein C0J52_21153"
"Un","PYGN01001704.1",297178,297378,"-",,,"C0J52_21154","PSN33292.1",66,"hypothetical protein C0J52_21154"
"Un","PYGN01001704.1",315794,324498,"-",,,"C0J52_21155","PSN33293.1",383,"hypothetical protein C0J52_21155"
"Un","PYGN01001705.1",1250,7928,"-",,,"C0J52_20680","PSN33287.1",164,"hypothetical protein C0J52_20680"
"Un","PYGN01001705.1",9152,35785,"-",,,"C0J52_20681","PSN33286.1",122,"hypothetical protein C0J52_20681"
"Un","PYGN01001705.1",53652,54008,"-",,,"C0J52_20682","PSN33285.1",118,"hypothetical protein C0J52_20682"
"Un","PYGN01001705.1",85102,119650,"+",,,"C0J52_20683","PSN33284.1",833,"hypothetical protein C0J52_20683"
"Un","PYGN01001705.1",135342,144665,"+",,,"C0J52_20684","PSN33291.1",230,"hypothetical protein C0J52_20684"
"Un","PYGN01001705.1",148186,152735,"-",,,"C0J52_20685","PSN33290.1",148,"hypothetical protein C0J52_20685"
"Un","PYGN01001705.1",154887,162850,"+",,,"C0J52_20686","PSN33289.1",259,"hypothetical protein C0J52_20686"
"Un","PYGN01001705.1",221366,221686,"-",,,"C0J52_20687","PSN33288.1",106,"hypothetical protein C0J52_20687"
"Un","PYGN01001705.1",364079,367399,"+",,,"C0J52_20688","PSN33283.1",899,"hypothetical protein C0J52_20688"
"Un","PYGN01001705.1",371084,376526,"+",,"Pkn_1","C0J52_20689","PSN33282.1",184,"Serine/threonine-protein kinase N"
"Un","PYGN01001706.1",25494,78243,"-",,,"C0J52_25335","PSN33279.1",125,"hypothetical protein C0J52_25335"
"Un","PYGN01001706.1",132685,143586,"+",,,"C0J52_25336","PSN33280.1",142,"hypothetical protein C0J52_25336"
"Un","PYGN01001706.1",143560,143791,"-",,,"C0J52_25337","PSN33281.1",69,"hypothetical protein C0J52_25337"
"Un","PYGN01001706.1",277024,338215,"-",,,"C0J52_25338","PSN33278.1",228,"hypothetical protein C0J52_25338, partial"
"Un","PYGN01001707.1",7664,12883,"+",,,"C0J52_21082","PSN33277.1",163,"hypothetical protein C0J52_21082, partial"
"Un","PYGN01001707.1",36809,41873,"+",,,"C0J52_21083","PSN33271.1",113,"hypothetical protein C0J52_21083"
"Un","PYGN01001707.1",51257,51526,"-",,,"C0J52_21084","PSN33269.1",80,"hypothetical protein C0J52_21084"
"Un","PYGN01001707.1",51747,52007,"-",,,"C0J52_21085","PSN33270.1",86,"hypothetical protein C0J52_21085"
"Un","PYGN01001707.1",55818,67293,"-",,"Echs1_0","C0J52_21086","PSN33275.1",202,"Enoyl-CoA hydratase"
"Un","PYGN01001707.1",69134,69958,"-",,,"C0J52_21087","PSN33276.1",108,"hypothetical protein C0J52_21087"
"Un","PYGN01001707.1",237490,243402,"+",,,"C0J52_21088","PSN33272.1",1129,"hypothetical protein C0J52_21088, partial"
"Un","PYGN01001707.1",269203,270348,"+",,,"C0J52_21089","PSN33273.1",381,"hypothetical protein C0J52_21089"
"Un","PYGN01001707.1",269422,270348,"+",,,"C0J52_21089","PSN33274.1",308,"hypothetical protein C0J52_21089"
"Un","PYGN01001707.1",278389,282322,"-",,,"C0J52_21090","PSN33268.1",59,"hypothetical protein C0J52_21090"
"Un","PYGN01001279.1",44703,54342,"-",,,"C0J52_23071","PSN36053.1",406,"Tubulin alpha-1 chain"
"Un","PYGN01001279.1",85433,85813,"-",,,"C0J52_23072","PSN36056.1",126,"hypothetical protein C0J52_23072, partial"
"Un","PYGN01001279.1",166583,205355,"+",,,"C0J52_23073","PSN36055.1",116,"hypothetical protein C0J52_23073"
